,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area
1464,5,1951,1,0,44.0,3,0.0,2136.0,2136,2,2,528.0,1,137900,0.0,1,0,1,0,0,0,0,0,0,0,0,7.666690200080086,7.666694881717067,46.216880033165374
1465,6,1998,0,0,0.0,3,1.0,926.0,1604,2,2,472.0,1,195500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.38025578842646,6.830885033723939,40.049968789001575
1466,5,1961,0,0,0.0,4,0.0,864.0,864,1,3,420.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
1467,5,1975,0,0,176.0,3,0.0,1076.0,1076,1,2,576.0,1,143195,0.0,1,0,1,0,0,0,0,0,0,0,0,6.98100574072173,6.981015034358841,32.802438933713454
1468,5,1930,0,0,0.0,3,0.0,742.0,935,1,2,308.0,0,79500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.840546529288687,6.609362720165514,30.577769702841312
1469,7,2003,0,0,95.0,3,0.0,835.0,1663,2,3,478.0,1,192500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.416378479192928,6.727443700827047,40.779897008207364
1470,5,1950,0,0,0.0,5,0.0,768.0,1328,1,2,308.0,1,129500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.191429330036379,6.643802753896235,36.4417343165772
1471,6,1995,0,0,0.0,3,0.0,806.0,1572,2,2,373.0,1,168000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.360103972989152,6.692096149377553,39.64845520319802
1472,6,1939,0,0,0.0,3,0.0,739.0,1342,2,2,240.0,1,105000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.201916317531627,6.605311452656377,36.6333181680284
1473,6,1971,1,0,0.0,3,0.0,981.0,981,1,2,576.0,1,143250,0.0,1,0,1,0,0,0,0,0,0,0,0,6.8885724595653635,6.8885826531933265,31.32091952673165
1474,5,1995,0,0,0.0,3,0.0,1099.0,1099,1,3,352.0,1,144000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.002155954403621,7.0021650535432975,33.15116890850155
1475,6,1974,0,0,0.0,3,0.0,970.0,1026,1,2,528.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.933423025730715,6.877306380722639,32.03123475609393
1476,9,2001,0,0,0.0,3,0.0,1419.0,1419,1,4,588.0,1,290000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.257707677160043,7.257714724351561,37.66961640367472
1477,5,1996,0,0,0.0,4,0.0,1040.0,1040,1,3,576.0,1,152000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
1478,8,2004,0,0,344.0,3,0.0,1143.0,2473,2,3,852.0,1,317000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.813187267521416,7.041420412662926,49.72926703662542
1479,7,1940,0,0,0.0,3,0.0,680.0,1302,1,3,224.0,1,165250,1.0,1,0,1,0,0,0,0,0,0,0,0,7.171656822768514,6.522107503944375,36.08323710533743
1480,5,1966,1,0,0.0,3,0.0,1092.0,1092,1,2,264.0,1,123000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9957661563048505,6.995775313772078,33.04542328371661
1481,6,1956,0,0,0.0,3,1.0,988.0,1188,1,2,621.0,1,185000,1.0,1,1,1,0,0,0,0,0,0,0,0,7.080026499922591,6.895692819154136,34.46737587922817
1482,7,1962,0,0,0.0,3,0.0,1045.0,1045,1,2,528.0,1,120000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.951772164398911,6.951781733731115,32.32645975048923
1483,6,1966,1,0,0.0,3,0.0,1093.0,1093,2,2,484.0,1,158500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.996681488176539,6.996690637265518,33.06055050963308
1484,6,2004,0,0,0.0,3,0.0,798.0,1640,2,3,520.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.402451520818244,6.682121128699613,40.496913462633174
1485,4,1962,0,0,0.0,3,0.0,0.0,1224,2,2,462.0,1,101800,0.0,0,0,1,0,0,0,0,0,0,0,0,7.1098794630722715,-4.605170185988091,34.9857113690718
1486,7,1936,0,0,0.0,4,0.0,560.0,1135,1,3,576.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.034387929915503,6.3279546407126155,33.689761055846034
1487,5,1925,0,0,0.0,3,0.0,1054.0,1078,1,4,264.0,0,125000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.982862751468942,6.960357216722334,32.83291031876401
1488,4,1956,0,0,1.0,3,0.0,0.0,968,1,2,331.0,1,104500,1.0,0,0,0,1,0,0,0,0,0,0,0,6.875232087276577,-4.605170185988091,31.11269837220809
1489,9,2004,1,0,216.0,3,0.0,1462.0,2224,2,4,738.0,1,350000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.707062655370473,7.287567480231612,47.15930449020638
1490,3,1950,0,0,0.0,3,0.0,0.0,1040,2,2,400.0,1,93500,0.0,0,0,1,0,0,0,0,0,0,0,0,6.946975992135418,-4.605170185988091,32.2490309931942
1491,7,1999,0,0,158.0,3,0.0,873.0,1790,2,3,588.0,1,193000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.489970898834801,6.77194701052772,42.30839160261236
1492,6,1922,0,0,0.0,3,0.0,588.0,2555,2,2,672.0,1,191000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.845807502637805,6.376743954556734,50.547007824400445
1493,6,1930,1,0,0.0,3,0.0,813.0,813,1,3,270.0,0,110000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.70073110954781,6.700743409595166,28.513154858766505
1494,8,2001,0,0,108.0,3,0.0,1299.0,1872,2,4,531.0,1,261500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.534762657037537,7.169357714870376,43.266615305567875
1495,5,1956,1,0,0.0,3,0.0,1050.0,1050,1,2,338.0,1,128900,1.0,1,0,1,0,0,0,0,0,0,0,0,6.956545443151569,6.956554966915742,32.4037034920393
1496,9,1993,1,0,738.0,4,1.0,1733.0,3500,3,4,959.0,1,584500,1.0,1,0,1,0,0,0,0,0,1,0,0,8.160518247477505,7.457615060039408,59.16079783099616
1497,4,1954,1,0,132.0,3,0.0,864.0,948,1,2,248.0,1,111000,1.0,1,0,1,0,0,0,1,0,0,0,0,6.854354502255021,6.76158434281115,30.789608636681304
1498,5,1926,0,0,0.0,3,0.0,750.0,1316,1,2,576.0,1,90000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.182352111885263,6.620086539774801,36.27671429443411
1499,6,1965,0,0,113.0,4,0.0,1021.0,2380,2,2,596.0,1,129000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.77485576666552,6.928547612435996,48.78524367060187
1500,6,1954,1,0,72.0,3,0.0,1296.0,1640,1,3,924.0,1,224000,0.0,1,1,1,0,0,0,0,1,0,0,0,7.402451520818244,7.167045592931834,40.496913462633174
1501,6,2005,0,0,0.0,3,0.0,600.0,1200,2,3,480.0,1,165000,0.0,1,0,0,0,1,0,0,0,0,0,0,7.090076835776092,6.3969463217439255,34.64101615137755
1502,8,2006,1,0,0.0,3,0.0,1546.0,1564,2,4,502.0,1,267300,1.0,1,0,1,0,0,1,0,0,0,0,0,7.355001921105257,7.343432697431752,39.54743986657038
1503,9,2008,1,0,860.0,3,0.0,1926.0,3140,3,4,820.0,1,485000,1.0,1,0,1,0,0,0,0,0,0,1,0,8.0519780789023,7.563205784452588,56.0357029044876
1504,6,1962,0,0,0.0,3,0.0,1595.0,2486,2,2,576.0,1,220000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.818430272070656,7.3746352847917676,49.85980344927164
1505,6,1997,0,0,128.0,3,0.0,864.0,1771,2,3,600.0,1,215700,1.0,1,1,1,0,0,0,0,0,0,0,0,7.479299637782834,6.76158434281115,42.08325082500163
1506,8,2004,0,0,42.0,3,0.0,1836.0,1836,2,3,862.0,1,280000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.515344571180436,7.5153500177886965,42.8485705712571
1507,8,2003,0,0,504.0,3,0.0,1603.0,1575,2,3,732.0,1,284000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.362010551259734,7.379638390893277,39.68626966596886
1508,4,1970,0,0,0.0,3,0.0,630.0,630,1,2,0.0,1,84500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.4457198193855785,6.445735692275476,25.099800796022265
1509,7,1930,0,0,0.0,3,0.0,502.0,1004,1,3,200.0,0,105000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.911747300251674,6.2186200398120475,31.68595903550972
1510,7,2004,1,0,0.0,3,0.0,1860.0,1836,2,3,484.0,1,216837,1.0,1,0,1,0,0,0,0,0,0,0,0,7.515344571180436,7.528337143036881,42.8485705712571
1511,5,1960,0,0,203.0,2,0.0,1296.0,1496,2,3,450.0,1,141500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.310550158534422,7.167045592931834,38.67815921162743
1512,5,1967,0,0,0.0,3,0.0,894.0,894,1,3,450.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.795705775173514,6.795716960793282,29.899832775452108
1513,5,1978,0,0,136.0,3,0.0,1040.0,1040,2,2,0.0,1,124000,0.0,1,0,1,0,0,1,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
1514,5,1923,0,0,0.0,3,0.0,859.0,1828,2,3,0.0,1,150909,0.0,1,0,0,1,0,0,0,0,0,0,0,7.510977752014095,6.755780563360033,42.7551166528639
1515,5,1952,0,0,0.0,3,0.0,1008.0,1008,1,2,280.0,1,139500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.915723448631314,6.915733369217025,31.74901573277509
1516,4,1955,0,0,0.0,3,0.0,864.0,864,1,2,528.0,0,79275,0.0,1,0,1,0,0,1,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
1517,8,2006,1,0,32.0,3,0.0,1476.0,1484,2,4,472.0,1,265900,1.0,1,0,1,0,0,1,0,0,0,0,0,7.302496423727326,7.297097780205218,38.52272056851645
1518,6,1930,0,0,0.0,3,0.0,768.0,790,1,2,160.0,1,91000,0.0,1,0,1,0,0,0,1,0,0,0,0,6.672032945461067,6.643802753896235,28.106938645110393
1519,5,1977,0,0,157.0,3,0.0,1122.0,1934,2,2,567.0,0,185000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.56734567601324,7.022876998698895,43.977266854592045
1520,5,1959,0,0,0.0,3,0.0,1150.0,1150,1,2,300.0,1,141000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.047517221357296,7.047525916971662,33.91164991562634
1521,8,2007,0,0,0.0,3,0.0,1582.0,2152,2,3,728.0,1,260116,0.0,1,0,1,0,0,0,0,0,0,1,0,7.674152921281675,7.366451469420137,46.389654018972806
1522,4,1941,1,0,0.0,3,0.0,672.0,672,1,2,234.0,0,113000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.51025834052315,6.51027322136481,25.92296279363144
1523,8,1995,0,0,302.0,3,1.0,1401.0,1511,2,3,811.0,1,225000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.32052696227274,7.244948684070277,38.87158345115362
1524,5,1945,0,0,0.0,4,0.0,793.0,793,1,1,240.0,1,113000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.675823221634848,6.675835831895817,28.160255680657446
1525,8,2007,0,0,120.0,3,1.0,918.0,2100,2,4,786.0,1,319500,1.0,1,0,1,0,0,0,0,0,0,1,0,7.649692623711514,6.822208283807347,45.8257569495584
1526,5,1945,0,0,0.0,3,0.0,913.0,1558,1,2,288.0,1,140000,1.0,1,0,1,0,0,0,1,0,0,0,0,7.351158226430694,6.816746833437505,39.4715087119811
1527,6,1958,0,0,0.0,3,1.0,1632.0,1650,1,2,518.0,1,250764,1.0,1,0,1,0,0,0,0,0,0,0,0,7.408530566894626,7.39756766295626,40.620192023179804
1528,8,2007,1,0,108.0,3,0.0,948.0,2088,2,3,656.0,1,250000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.643961949002529,6.854365050722593,45.69463863518345
1529,6,2005,0,0,0.0,3,0.0,768.0,1536,2,3,400.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.336936913707618,6.643802753896235,39.191835884530846
1530,6,1957,0,0,289.0,3,0.0,1331.0,1721,1,2,464.0,1,174850,1.0,1,0,1,0,0,0,0,0,0,0,0,7.450660796211539,7.193693331514897,41.48493702538308
1531,6,1978,0,0,0.0,3,0.0,804.0,1548,2,2,440.0,1,147000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.344719054149673,6.6896117069125625,39.344631145812
1532,9,2009,0,0,0.0,3,0.0,1365.0,2690,2,4,864.0,1,398800,1.0,1,0,1,0,0,0,0,0,0,1,0,7.897296472595885,7.218917033599551,51.86520991955976
1533,6,1999,0,0,0.0,3,0.0,953.0,1647,2,2,460.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4067107301776405,6.859625396778583,40.58324777540605
1534,5,1954,0,0,0.0,3,0.0,825.0,825,1,2,350.0,1,109500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.715383386334681,6.715395507473341,28.722813232690143
1535,6,1970,0,0,0.0,3,0.0,1657.0,1657,2,2,484.0,1,163500,1.0,1,1,1,0,0,0,0,0,0,0,0,7.4127640174265625,7.4127700524113695,40.70626487409524
1536,4,1941,0,0,0.0,3,0.0,788.0,788,1,2,0.0,1,100000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.669498089857879,6.669510780132687,28.071337695236398
1537,8,1992,0,0,692.0,3,1.0,1334.0,2826,2,3,888.0,1,334000,1.0,1,0,1,0,0,1,0,0,1,0,0,7.946617563244473,7.1959447226993465,53.16013544000805
1538,7,2005,0,0,456.0,3,0.0,1392.0,2462,2,3,576.0,1,320000,1.0,1,0,1,0,0,1,0,0,0,0,0,7.808729306744399,7.238504024776606,49.61854492022111
1539,7,2003,0,0,0.0,3,0.0,698.0,1342,2,3,393.0,1,178000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.201916317531627,6.548233429307311,36.6333181680284
1540,5,1962,0,0,288.0,3,0.0,864.0,1812,2,2,264.0,1,169500,1.0,1,1,1,0,0,0,0,0,0,0,0,7.502186486602924,6.76158434281115,42.567593307585526
1541,7,2000,0,0,0.0,3,0.0,952.0,2256,2,3,554.0,1,236000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.721348612617949,6.8585755389378775,47.49736834815167
1542,8,2007,1,0,186.0,3,1.0,1596.0,1648,2,4,525.0,1,294464,1.0,1,0,0,1,0,1,0,0,0,0,0,7.4073177104694174,7.375262043654285,40.59556626036888
1543,6,1969,0,0,0.0,3,0.0,952.0,2112,2,2,576.0,1,206900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.655390644826152,6.8585755389378775,45.95650117230423
1544,6,1924,0,0,0.0,3,0.0,1032.0,1032,1,2,280.0,1,108000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.939253946041508,6.939263635917042,32.12475680841802
1545,6,1995,0,0,119.0,3,0.0,680.0,1470,2,2,420.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.293017679772782,6.522107503944375,38.34057902536163
1546,5,1977,0,0,0.0,3,0.0,1040.0,1040,1,2,748.0,1,134900,0.0,1,0,1,0,0,0,0,1,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
1547,5,1939,0,0,0.0,3,0.0,884.0,884,1,2,240.0,1,113000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.784457062637643,6.784468374790856,29.732137494637012
1548,5,1996,0,0,0.0,3,0.0,1097.0,1097,1,2,242.0,1,147900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.00033446027523,7.0003435760039645,33.12099032335839
1549,5,1922,0,0,0.0,3,0.0,864.0,864,1,2,0.0,1,99900,0.0,1,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
1550,6,1975,0,0,0.0,3,0.0,855.0,1456,2,2,460.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,6.751113164774797,38.157568056677825
1551,6,1934,0,0,0.0,3,0.0,816.0,1176,1,2,528.0,1,114500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.069874128458572,6.7044266097909775,34.292856398964496
1552,5,1967,0,0,0.0,3,0.0,912.0,941,1,2,288.0,1,129200,1.0,1,0,1,0,0,0,0,0,0,0,0,6.846943139585379,6.815650954926498,30.675723300355934
1553,8,2008,1,0,186.0,3,1.0,1600.0,1652,2,3,482.0,1,392500,1.0,1,0,0,1,0,1,0,0,0,0,0,7.409741954080923,7.377765158208342,40.64480286580315
1554,7,1998,0,0,0.0,3,0.0,384.0,1382,2,2,396.0,1,177500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.231287004327616,5.950668593915315,37.17526059088221
1555,5,1968,0,0,182.0,3,0.0,1008.0,1008,1,3,384.0,1,139500,1.0,1,0,1,0,0,0,0,0,0,0,0,6.915723448631314,6.915733369217025,31.74901573277509
1556,6,2007,0,0,0.0,3,0.0,608.0,1396,2,3,440.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.241366283322318,6.410191329199332,37.36308338453881
1557,6,1964,0,0,306.0,4,0.0,845.0,2154,2,2,539.0,1,224500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.675081857716334,6.739348461606675,46.411205543489174
1558,8,2003,0,0,186.0,3,0.0,1082.0,2400,3,3,730.0,1,290000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.783224016336037,6.9865757015078955,48.98979485566356
1559,7,1931,0,0,600.0,2,0.0,1040.0,1818,1,2,240.0,1,169500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.505492274737424,6.946985607473806,42.638011210655684
1560,7,2004,1,0,108.0,3,0.0,1710.0,1710,2,3,550.0,1,240000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.444248649496705,7.444254497432823,41.352146256270665
1561,5,1955,1,0,176.0,4,0.0,1078.0,1150,1,2,288.0,1,144000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.047517221357296,6.982872027863764,33.91164991562634
1562,6,1964,0,0,272.0,3,0.0,816.0,1977,1,2,540.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.589335823170617,6.7044266097909775,44.46346815083142
1563,6,1990,0,0,0.0,3,0.0,1332.0,1332,2,3,542.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.194436851100335,7.194444358579661,36.49657518178932
1564,8,2006,1,0,375.0,3,0.0,1935.0,1973,2,3,895.0,1,395000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.587310506022615,7.567867773409184,44.41846462902562
1565,6,1973,0,0,514.0,3,0.0,525.0,1092,1,2,440.0,1,105500,0.0,1,0,0,1,0,0,0,0,0,0,1,6.9957661563048505,6.263417310029268,33.04542328371661
1566,5,1950,0,0,0.0,3,0.0,864.0,1238,1,2,357.0,1,102000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.121252453244542,6.76158434281115,35.185224171518364
1567,7,2001,0,0,0.0,3,0.0,944.0,1840,2,3,622.0,1,230000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.517520850603031,6.8501367593097315,42.89522117905443
1568,5,1928,0,0,0.0,4,0.0,1008.0,1143,1,2,288.0,1,138000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.04141166379481,6.915733369217025,33.80828300875393
1569,6,1983,0,0,100.0,3,0.0,520.0,1338,1,3,576.0,1,156500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.198931240688173,6.253848042159795,36.578682316343766
1570,4,1970,0,0,0.0,4,0.0,864.0,864,1,2,463.0,1,124500,0.0,1,0,1,0,0,0,0,0,0,0,0,6.761572768804055,6.76158434281115,29.393876913398138
1571,7,1977,0,1,0.0,3,0.0,808.0,1969,2,2,534.0,1,190000,1.0,1,1,1,0,0,0,0,0,0,0,0,7.585281078639126,6.694574434682134,44.37341546466758
1572,7,2007,0,0,16.0,3,0.0,1266.0,1266,2,3,388.0,1,159895,1.0,1,0,1,0,0,0,0,0,0,0,0,7.143617602704121,7.14362550156708,35.58089374931439
1573,5,1921,0,0,0.0,3,0.0,612.0,2601,3,2,621.0,1,189000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.8636512654486515,6.416748622248113,51.0
1574,5,1964,0,0,0.0,3,0.0,912.0,912,1,2,0.0,1,124000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.815639990074331,6.815650954926498,30.199337741083
1575,5,1957,0,0,0.0,3,0.0,1824.0,1824,2,2,484.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.508787170634276,7.508792653075388,42.708313008125245
1576,7,2000,0,0,0.0,3,0.0,928.0,1823,2,3,626.0,1,235000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.508238774678663,6.833042508590211,42.69660408041839
1577,8,2004,1,0,186.0,3,1.0,1594.0,1646,2,3,525.0,1,300000,1.0,1,0,0,1,0,1,0,0,0,0,0,7.406103381237015,7.374008132856203,40.570925550201586
1578,4,1970,0,0,0.0,3,0.0,546.0,1092,1,2,0.0,1,90500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.9957661563048505,6.302637290595502,33.04542328371661
1579,5,1965,0,0,108.0,3,0.0,1728.0,1728,2,2,576.0,1,142600,0.0,1,0,1,0,0,0,0,0,0,0,0,7.454719949364001,7.454725736384293,41.569219381653056
1580,7,2002,0,0,110.0,3,0.0,1573.0,1573,2,3,544.0,1,227000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.360739903058278,7.360746260317155,39.66106403010388
1581,7,1940,0,0,0.0,3,0.0,920.0,2480,2,2,400.0,1,205000,0.0,1,0,1,0,0,1,0,0,0,0,0,7.8160138391590275,6.82438453954923,49.79959839195493
1582,8,1999,0,0,158.0,3,1.0,1341.0,1341,1,3,482.0,1,246900,1.0,1,0,1,0,0,0,0,1,0,0,0,7.201170883281678,7.201178340375425,36.61966684720111
1583,4,1895,0,0,0.0,3,0.0,173.0,1361,1,2,185.0,1,89000,0.0,1,0,0,0,0,0,0,0,0,0,0,7.215975002651466,5.153349396295431,36.89173349139343
1584,8,1978,0,0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.111512116496157,7.111520273069743,35.014282800023196
1585,9,2008,1,0,424.0,3,1.0,1734.0,2822,3,4,1020.0,1,582933,1.0,1,0,1,0,0,0,0,0,0,1,0,7.945201132412759,7.458191924336545,53.1224999411737
1586,6,1925,0,0,0.0,4,0.0,1103.0,1103,1,3,440.0,1,110500,0.0,1,0,0,1,0,0,0,0,0,0,0,7.005789019253503,7.005798085395542,33.21144381083123
1587,6,1960,1,0,198.0,3,0.0,1179.0,1179,1,2,622.0,0,110000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.072421900537371,7.072430382265608,34.336569426778794
1588,5,1947,1,0,0.0,5,0.0,698.0,698,1,2,0.0,1,118000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.548219102762372,6.548233429307311,26.419689627245813
1589,7,2003,0,0,292.0,3,0.0,998.0,2046,2,3,871.0,1,284000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.6236419465115715,6.905763296301344,45.232731511594565
1590,6,1962,0,0,318.0,3,0.0,858.0,1716,1,2,490.0,1,171000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.447751280047908,6.754615754431698,41.42463035441596
1591,7,2004,0,0,0.0,3,1.0,835.0,1812,2,3,478.0,1,193000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.502186486602924,6.727443700827047,42.567593307585526
1592,5,1976,0,0,0.0,3,0.0,1090.0,1178,1,2,502.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.071573364211532,6.993942149493032,34.322004603461025
1593,7,1919,0,0,0.0,3,0.0,818.0,1636,1,3,288.0,0,167000,0.0,1,0,1,0,0,0,1,0,0,0,0,7.400009517162692,6.706874561466899,40.44749683231337
1594,4,1950,0,0,0.0,3,0.0,576.0,864,1,2,528.0,1,105000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.761572768804055,6.3561250216563,29.393876913398138
1595,7,1999,0,0,183.0,3,0.0,1588.0,1588,2,3,472.0,1,214000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.370230641807081,7.370236939016473,39.84971769034255
1596,8,2004,0,0,112.0,3,0.0,1420.0,1914,2,3,746.0,1,279000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.5569505720129,7.258419192824031,43.749285708454714
1597,6,1975,0,0,248.0,3,0.0,675.0,1875,3,3,485.0,1,184500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.536363938404511,6.514727505577606,43.30127018922193
1598,3,1948,0,0,0.0,4,0.0,649.0,1183,1,2,308.0,1,120000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.075808863978387,6.475448124905876,34.39476704383968
1599,6,1992,0,0,0.0,4,0.0,816.0,1730,2,3,528.0,1,171500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.455876687491824,6.7044266097909775,41.593268686170845
1600,7,2006,0,0,0.0,3,0.0,625.0,1250,2,3,528.0,1,164700,0.0,1,0,0,0,1,0,0,0,0,0,0,7.1308988302963465,6.437767649608403,35.35533905932738
1601,6,1989,0,0,232.0,3,0.0,868.0,2559,2,4,506.0,1,209000,1.0,1,0,1,0,0,0,1,0,0,0,0,7.847371836159788,6.766203235331314,50.586559479766954
1602,7,2004,1,0,18.0,3,0.0,1365.0,1548,2,3,388.0,1,225000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.344719054149673,7.218917033599551,39.344631145812
1603,5,1910,0,0,0.0,2,0.0,658.0,1184,1,2,0.0,0,81000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.076653815443951,6.489220128778224,34.40930106817051
1604,8,2006,0,0,0.0,3,0.0,1670.0,1670,2,3,928.0,1,336820,1.0,1,0,1,0,0,0,0,1,0,0,0,7.4205789054108005,7.420584893416825,40.8656334834051
1605,7,1988,0,0,128.0,3,1.0,1157.0,2062,2,2,454.0,1,277000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.631431664576906,7.0535943701986765,45.40925015897091
1606,5,1960,1,0,0.0,3,0.0,894.0,894,1,2,312.0,1,117600,0.0,1,0,1,0,0,0,0,0,0,0,0,6.795705775173514,6.795716960793282,29.899832775452108
1607,6,1950,0,0,0.0,4,0.0,856.0,1668,1,2,271.0,1,140000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.419380582918692,6.752282058316496,40.84115571332428
1608,9,2008,1,0,402.0,3,0.0,1751.0,1766,2,4,874.0,1,395039,1.0,1,1,1,0,0,0,0,0,0,0,0,7.476472381163905,7.467948043291817,42.02380277890139
1609,6,2007,0,0,0.0,3,0.0,768.0,1496,3,3,572.0,1,181755,1.0,1,0,1,0,0,0,0,0,0,0,0,7.310550158534422,6.643802753896235,38.67815921162743
1610,7,2005,0,0,118.0,3,0.0,1400.0,1400,2,3,612.0,1,186800,1.0,1,0,1,0,0,0,0,0,0,0,0,7.24422751560335,7.244234658434983,37.416573867739416
1611,5,1965,0,0,0.0,4,0.0,744.0,2140,2,2,549.0,1,177500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.668561108015897,6.61205447560298,46.26013402488151
1612,4,1927,0,0,0.0,3,0.0,656.0,968,2,2,216.0,1,64500,0.0,1,0,1,0,0,0,0,0,0,0,0,6.875232087276577,6.486176032730341,31.11269837220809
